=== 起点中文网各分类月票榜前 100 名 汇总 ===
--- 爬取完成时间: 43386.875 ---
 58. 《天机骰子》 - https://www.qidian.com/book/1038645683/
 59. 《星际：从清洁工开始》 - https://www.qidian.com/book/1030466923/
 60. 《帝国从第四天灾开始》 - https://www.qidian.com/book/1026417206/
 61. 《吞噬进化：我重生成了北极狼》 - https://www.qidian.com/book/1035297068/
 62. 《赛博巫师入侵末日》 - https://www.qidian.com/book/1044511668/
 63. 《同时穿越：打造末日文明互助协会》 - https://www.qidian.com/book/1044122682/
 64. 《全球进化：我移植了至高神心》 - https://www.qidian.com/book/1038331496/
 65. 《怪异收容专家》 - https://www.qidian.com/book/1038666361/
 66. 《我的梦境联通三千年后》 - https://www.qidian.com/book/1043692368/
 67. 《梦境穿越时》 - https://www.qidian.com/book/1043120801/
 68. 《全球神祇：从选择木精灵开始崛起》 - https://www.qidian.com/book/1041472892/
 69. 《战锤：黄金遗裔》 - https://www.qidian.com/book/1045591978/
 70. 《末日：我能无限抽卡加成》 - https://www.qidian.com/book/1037599554/
 71. 《永夜求生：开局成为泰山神》 - https://www.qidian.com/book/1045614748/
 72. 《我把修仙文明上交给了国家》 - https://www.qidian.com/book/1045628378/
 73. 《星河之上》 - https://www.qidian.com/book/1036322787/
 74. 《我被困在方块之中》 - https://www.qidian.com/book/1038393977/
 75. 《航空军工1950》 - https://www.qidian.com/book/1044650913/
 76. 《1981军工模拟器》 - https://www.qidian.com/book/1045209812/
 77. 《万界守门人》 - https://www.qidian.com/book/1038485813/
 78. 《带着微观生态箱到末世》 - https://www.qidian.com/book/1044411082/
 79. 《虫族：星河主宰》 - https://www.qidian.com/book/1042388068/
 80. 《绝赞航海怪谈入侵中》 - https://www.qidian.com/book/1042245316/
 81. 《深空之影》 - https://www.qidian.com/book/1040855767/
 82. 《从流浪地球开始打造人类帝国》 - https://www.qidian.com/book/1040780072/
 83. 《EVE星图破晓：从军校到星海》 - https://www.qidian.com/book/1044623268/
 84. 《母星瞒着我们偷偷化形了》 - https://www.qidian.com/book/1029127856/
 85. 《科研系学霸》 - https://www.qidian.com/book/1045674747/
 86. 《赛博朋克：夜之城的寰宇巨企》 - https://www.qidian.com/book/1045196036/
 87. 《从红月开始》 - https://www.qidian.com/book/1024868626/
 88. 《人在现实，我有一个游戏世界》 - https://www.qidian.com/book/1045632057/
 89. 《进化的四十六亿重奏》 - https://www.qidian.com/book/2718601/
 90. 《新京都调查官》 - https://www.qidian.com/book/1044773145/
 91. 《末世半岛：我的丧尸女友》 - https://www.qidian.com/book/1040200090/
 92. 《玩家们的废土宇宙》 - https://www.qidian.com/book/1043990855/
 93. 《银河债务计划》 - https://www.qidian.com/book/1044128897/
 94. 《星空职业者》 - https://www.qidian.com/book/1040331625/
 95. 《末日这种事当然是要上报啦》 - https://www.qidian.com/book/1045549059/
 96. 《让你开五金店，军方都来进货了！》 - https://www.qidian.com/book/1045288281/
 97. 《我能看到末日》 - https://www.qidian.com/book/1042872213/
 98. 《我打造了无敌舰队》 - https://www.qidian.com/book/1038306380/
 99. 《菌穹纪元》 - https://www.qidian.com/book/1044994568/
100. 《末日孤舰：我打造055大驱》 - https://www.qidian.com/book/1045657463/

==== 悬疑 ====
  1. 《活人深处》 - https://www.qidian.com/book/1041917715/
  2. 《神秘复苏》 - https://www.qidian.com/book/1012584111/
  3. 《怪谈游戏设计师》 - https://www.qidian.com/book/1036804203/
  4. 《玩家请上车》 - https://www.qidian.com/book/1024194308/
  5. 《欢迎来到诡诞游戏》 - https://www.qidian.com/book/1040223815/
  6. 《不死的我速通灵异游戏》 - https://www.qidian.com/book/1041820067/
  7. 《天官赐邪》 - https://www.qidian.com/book/1037780233/
  8. 《规则类怪谈：4016》 - https://www.qidian.com/book/1038224826/
  9. 《伪像报告》 - https://www.qidian.com/book/1039450212/
 10. 《神秘复苏之开局驾驭贞子》 - https://www.qidian.com/book/1043471022/
 11. 《我有一座冒险屋》 - https://www.qidian.com/book/1012284323/
 12. 《颠倒图》 - https://www.qidian.com/book/1043944827/
 13. 《我的治愈系游戏》 - https://www.qidian.com/book/1025901449/
 14. 《全球诡异：啊？开局我是鬼？》 - https://www.qidian.com/book/1044359267/
 15. 《诡律禁区》 - https://www.qidian.com/book/1044706142/
 16. 《神秘复苏之诡相无间》 - https://www.qidian.com/book/1027426119/
 17. 《阴寿书》 - https://www.qidian.com/book/1043061252/
 18. 《魔临》 - https://www.qidian.com/book/1016560323/
 19. 《莫谈诡异》 - https://www.qidian.com/book/1044997140/
 20. 《诡异世界求生手册》 - https://www.qidian.com/book/1039679244/
 21. 《神秘复苏：假如》 - https://www.qidian.com/book/1045495146/
 22. 《镇妖博物馆》 - https://www.qidian.com/book/1026722127/
 23. 《无证嫌疑人》 - https://www.qidian.com/book/1044098158/
 24. 《诡怨回廊》 - https://www.qidian.com/book/1044648978/
 25. 《傩面之下》 - https://www.qidian.com/book/1043923309/
 26. 《我的细胞监狱》 - https://www.qidian.com/book/1015397821/
 27. 《灵异渗透》 - https://www.qidian.com/book/1045544286/
 28. 《我在九叔世界做大佬》 - https://www.qidian.com/book/1033015945/
 29. 《神秘复苏之从异类开始》 - https://www.qidian.com/book/1042070229/
 30. 《神秘复苏，从逃离大昌市开始》 - https://www.qidian.com/book/1045628983/
 31. 《神秘复苏：鬼楼镇世》 - https://www.qidian.com/book/1044341105/
 32. 《荒诞推演游戏》 - https://www.qidian.com/book/1022123396/
 33. 《深夜书屋》 - https://www.qidian.com/book/1011335417/
 34. 《神秘复苏：从S级开始称量阳间》 - https://www.qidian.com/book/1040938111/
 35. 《神秘复苏：我陆志文不是辅助！》 - https://www.qidian.com/book/1045648282/
 36. 《狼人杀：夜间偷窥，求求别再演了》 - https://www.qidian.com/book/1038453302/
 37. 《破案：我能听到罪犯心声》 - https://www.qidian.com/book/1041619425/
 38. 《破案：开局融合警犬嗅觉基因》 - https://www.qidian.com/book/1037725639/
 39. 《神秘复苏：我有一个八卦镜》 - https://www.qidian.com/book/1045213811/
 40. 《神秘复苏：我的沙漏通两界》 - https://www.qidian.com/book/1044986040/
 41. 《盗墓：我真不是粽子啊》 - https://www.qidian.com/book/1044089168/
 42. 《神秘复苏：鬼戏》 - https://www.qidian.com/book/1043815263/
 43. 《诡异监管者》 - https://www.qidian.com/book/1029327417/
 44. 《地府走阴人》 - https://www.qidian.com/book/1045757204/
 45. 《我当土郎中的那些年》 - https://www.qidian.com/book/1045839070/
 46. 《收听率刚破纪录，你就开除我？》 - https://www.qidian.com/book/1031516521/
 47. 《我有一册妖魔录》 - https://www.qidian.com/book/1045292297/
 48. 《神秘复苏：鬼音荡世》 - https://www.qidian.com/book/1044833338/
 49. 《这个演员鬼计多端》 - https://www.qidian.com/book/1042888706/
 50. 《神秘复苏：鬼桥天途》 - https://www.qidian.com/book/1044786120/
 51. 《妖怪茶话会》 - https://www.qidian.com/book/1009581024/
 52. 《模拟人生，我的鬼杀不死》 - https://www.qidian.com/book/1043608143/
 53. 《镜中诡世界，我是唯一的玩家啊》 - https://www.qidian.com/book/1045643243/
 54. 《追源者不弃》 - https://www.qidian.com/book/1017373157/
 55. 《北派盗墓笔记》 - https://www.qidian.com/book/1031100834/
 56. 《发丘诡冢录》 - https://www.qidian.com/book/1045343311/
 57. 《神秘复苏：我的属性面板变成了鬼》 - https://www.qidian.com/book/1044600083/
 58. 《全球崩坏》 - https://www.qidian.com/book/1013823270/
 59. 《我掀起了恐怖复苏》 - https://www.qidian.com/book/1045788356/
 60. 《盗墓大威天龙见神不坏雪莉杨麻了》 - https://www.qidian.com/book/1045714014/
 61. 《神秘复苏：从溺死鬼开始》 - https://www.qidian.com/book/1044687197/
 62. 《僵约：我在民国时期被炼尸》 - https://www.qidian.com/book/1044920402/
 63. 《神秘复苏之奶妈带队》 - https://www.qidian.com/book/1044666533/
 64. 《家父九叔》 - https://www.qidian.com/book/1042586590/
 65. 《我在美利坚狩猎神话》 - https://www.qidian.com/book/1045340077/
 66. 《拥有预知能力的我成为救世主》 - https://www.qidian.com/book/1045758987/
 67. 《被污染了，但我也是诡异？》 - https://www.qidian.com/book/1045489325/
 68. 《九叔：师叔祖，求您别再整活了》 - https://www.qidian.com/book/1045173673/
 69. 《签下血字租约，我成了万物的终主》 - https://www.qidian.com/book/1045489693/
 70. 《诡异入侵：我被厉鬼寄生了》 - https://www.qidian.com/book/1043185900/
 71. 《美利坚僵尸神探》 - https://www.qidian.com/book/1045837789/
 72. 《穿成反派枭雄，开局强娶岳绮罗》 - https://www.qidian.com/book/1045813360/
 73. 《这只妖怪不太冷》 - https://www.qidian.com/book/1017010849/
 74. 《盗墓笔记》 - https://www.qidian.com/book/68223/
 75. 《邪神阁下，您变强全靠抽卡吗？》 - https://www.qidian.com/book/1044008878/
 76. 《人皮风筝》 - https://www.qidian.com/book/1045156202/
 77. 《卸岭镇龙记》 - https://www.qidian.com/book/1043427696/
 78. 《噩梦惊袭》 - https://www.qidian.com/book/1025543103/
 79. 《神秘让我强大》 - https://www.qidian.com/book/1018023786/
 80. 《深渊专列》 - https://www.qidian.com/book/1033323037/
 81. 《我的鬼故事成真了》 - https://www.qidian.com/book/1044538759/
 82. 《无限诡异游戏》 - https://www.qidian.com/book/1037413009/
 83. 《我的道术秘籍是犯罪心理学》 - https://www.qidian.com/book/1045753864/
 84. 《宿舍求生：我每局一个新天赋》 - https://www.qidian.com/book/1045261097/
 85. 《熟睡之后》 - https://www.qidian.com/book/1004986152/
 86. 《我在神秘复苏开饭店》 - https://www.qidian.com/book/1038271408/
 87. 《民国诡事》 - https://www.qidian.com/book/1037233128/
 88. 《开局继承戏班，你让我给鬼神唱戏》 - https://www.qidian.com/book/1045469656/
 89. 《寻找无间地狱》 - https://www.qidian.com/book/1036400049/
 90. 《听说我是盗墓贼》 - https://www.qidian.com/book/1032586934/
 91. 《终末的绅士》 - https://www.qidian.com/book/1034609549/
 92. 《国运游戏：妖女，我要你助我修行》 - https://www.qidian.com/book/1045936367/
 93. 《雾都侦探》 - https://www.qidian.com/book/1028522974/
 94. 《青叶事务所》 - https://www.qidian.com/book/1004049449/
 95. 《夜半三更，总有狐仙敲我房门》 - https://www.qidian.com/book/1044761573/
 96. 《黎明医生》 - https://www.qidian.com/book/1015102783/
 97. 《诡异复苏，我的兄弟成了大凶》 - https://www.qidian.com/book/1045625403/
 98. 《水不暖月》 - https://www.qidian.com/book/3066235/
 99. 《我的家人都是怪物》 - https://www.qidian.com/book/1046037837/
100. 《鬼吹灯（盗墓者的经历）》 - https://www.qidian.com/book/53269/

==== 轻小说 ====
  1. 《我的化身正在成为最终BOSS》 - https://www.qidian.com/book/1042464636/
  2. 《天命之上》 - https://www.qidian.com/book/1039831421/
  3. 《融合是最高贵的召唤方式！》 - https://www.qidian.com/book/1041626860/
  4. 《冬日重现》 - https://www.qidian.com/book/1044572097/
  5. 《这个反派过于有人气》 - https://www.qidian.com/book/1044705821/
  6. 《说好体验人生，仙子你怎么成真了》 - https://www.qidian.com/book/1044988737/
  7. 《轮回乐园》 - https://www.qidian.com/book/1009817672/
  8. 《魔王大人深不可测》 - https://www.qidian.com/book/1041162879/
  9. 《以一龙之力打倒整个世界！》 - https://www.qidian.com/book/1043128588/
 10. 《这是我们的战锤之旅》 - https://www.qidian.com/book/1043038786/
 11. 《呢喃诗章》 - https://www.qidian.com/book/1027630529/
 12. 《系统很抽象，还好我也是》 - https://www.qidian.com/book/1042169201/
 13. 《火影：我在暗部苟成超影》 - https://www.qidian.com/book/1044647861/
 14. 《天灾信使》 - https://www.qidian.com/book/1043620792/
 15. 《我不是哥布林杀手》 - https://www.qidian.com/book/1044612643/
 16. 《在美漫当心灵导师的日子》 - https://www.qidian.com/book/1032768092/
 17. 《我合法修仙，凭什么叫我魔头？》 - https://www.qidian.com/book/1043928503/
 18. 《妖尾：我才不要当会长》 - https://www.qidian.com/book/1041092821/
 19. 《海贼：从捡到红发断臂开始》 - https://www.qidian.com/book/1043498990/
 20. 《我的职业面板怎么是二次元画风？》 - https://www.qidian.com/book/1044728324/
 21. 《东京少女们大有问题》 - https://www.qidian.com/book/1043866121/
 22. 《那就让她们献上忠诚吧！》 - https://www.qidian.com/book/1038934488/
 23. 《全职猎人：我死了也变强了》 - https://www.qidian.com/book/1042349025/
 24. 《怪猎：荒野的指针》 - https://www.qidian.com/book/1043616068/
 25. 《恋爱净化协议》 - https://www.qidian.com/book/1040639260/
 26. 《没钱上大学的我只能去屠龙了》 - https://www.qidian.com/book/1021624434/
 27. 《十四亿国民的王国继承人》 - https://www.qidian.com/book/1043271960/
 28. 《霍格沃茨：伏地魔也别阻止我学习》 - https://www.qidian.com/book/1039785722/
 29. 《火影：愚弄忍界的我被奉为救世主》 - https://www.qidian.com/book/1044313873/
 30. 《我必须立刻撞大运》 - https://www.qidian.com/book/1043136629/
 31. 《维度乐园，我是召唤系使徒》 - https://www.qidian.com/book/1042947299/
 32. 《牧者密续》 - https://www.qidian.com/book/1037095853/
 33. 《知否：我，小阁老，摄政天下》 - https://www.qidian.com/book/1042833369/
 34. 《柯南里的捡尸人》 - https://www.qidian.com/book/1025089307/
 35. 《不许没收我的人籍》 - https://www.qidian.com/book/1037068020/
 36. 《东京病恋女友》 - https://www.qidian.com/book/1045623528/
 37. 《地狱游戏：从大都会开始》 - https://www.qidian.com/book/1039149223/
 38. 《路明非，不卷你屠什么龙！》 - https://www.qidian.com/book/1044136742/
 39. 《我独享卡池》 - https://www.qidian.com/book/1044327967/
 40. 《人在战锤，求你别赞美哆啦万机神》 - https://www.qidian.com/book/1041706303/
 41. 《赛博朋克：从2071开始》 - https://www.qidian.com/book/1045881040/
 42. 《精灵：这个训练家太野了》 - https://www.qidian.com/book/1043801412/
 43. 《魔法帝国两万年》 - https://www.qidian.com/book/1044512557/
 44. 《在璃月，做一个合法商人！》 - https://www.qidian.com/book/1043426683/
 45. 《异界骨龙操作指南》 - https://www.qidian.com/book/1041067992/
 46. 《精灵世界的工匠大师》 - https://www.qidian.com/book/1042708145/
 47. 《你不准玩宝可梦！》 - https://www.qidian.com/book/1044396825/
 48. 《漫威：开局觉醒小宇宙》 - https://www.qidian.com/book/1045267415/
 49. 《斗罗绝世：只会炸环的我全是操作》 - https://www.qidian.com/book/1045289715/
 50. 《下班，然后变成魔法少女》 - https://www.qidian.com/book/1036077914/
 51. 《霍格沃茨：从水浒归来的哈利》 - https://www.qidian.com/book/1045355097/
 52. 《谁把遗言落这了？》 - https://www.qidian.com/book/1045525701/
 53. 《库洛牌的魔法使》 - https://www.qidian.com/book/1009346679/
 54. 《超人的儿子想当超人有什么错？》 - https://www.qidian.com/book/1044194249/
 55. 《宅魔女》 - https://www.qidian.com/book/1031427334/
 56. 《你不许当宝可梦训练家！》 - https://www.qidian.com/book/1043423102/
 57. 《在火影教书，系统说我是纲手学生》 - https://www.qidian.com/book/1044990363/
 58. 《我本无意成仙》 - https://www.qidian.com/book/1036170277/
 59. 《斗罗：龙王之太极玄真》 - https://www.qidian.com/book/1041467209/
 60. 《知否：我是徐家子》 - https://www.qidian.com/book/1038402472/
 61. 《心之怪盗！但柯南》 - https://www.qidian.com/book/1036379832/
 62. 《谁让他玩游戏王的！》 - https://www.qidian.com/book/1039380265/
 63. 《狐狸绝无坏心思》 - https://www.qidian.com/book/1041993829/
 64. 《我的精灵训练家模拟器》 - https://www.qidian.com/book/1034380780/
 65. 《我的天赋面板能加点》 - https://www.qidian.com/book/1044763812/
 66. 《我的替身是史蒂夫》 - https://www.qidian.com/book/1034447414/
 67. 《人在魔卡，策反知世》 - https://www.qidian.com/book/1045506596/
 68. 《斗罗：三位一体，我贯穿了时间线》 - https://www.qidian.com/book/1045191413/
 69. 《美漫农场主：开局收养恶人救世主》 - https://www.qidian.com/book/1045502430/
 70. 《非正常穿越》 - https://www.qidian.com/book/1042244797/
 71. 《教小火龙焚决的抽象训练家》 - https://www.qidian.com/book/1044846193/
 72. 《人生副本游戏》 - https://www.qidian.com/book/1032577382/
 73. 《来自末日》 - https://www.qidian.com/book/1039077063/
 74. 《超神：什么叫银河之力啊！》 - https://www.qidian.com/book/1045555725/
 75. 《落地须弥：我的数值没有问题！》 - https://www.qidian.com/book/1040452305/
 76. 《柯南：我在东京当财阀》 - https://www.qidian.com/book/1045423245/
 77. 《自建帐以来：罗马汗国记》 - https://www.qidian.com/book/1035881405/
 78. 《在此刻，击碎次元壁》 - https://www.qidian.com/book/1045436742/
 79. 《起源乐园！》 - https://www.qidian.com/book/1041733865/
 80. 《全职猎人：无限成长》 - https://www.qidian.com/book/1041783511/
 81. 《第四天灾从不相信钢铁洪流！》 - https://www.qidian.com/book/1044312679/
 82. 《我的女友来自未来！》 - https://www.qidian.com/book/1025656512/
 83. 《T0游戏公会拯救世界》 - https://www.qidian.com/book/1039898419/
 84. 《奥特曼：从拯救迪迦开始无敌》 - https://www.qidian.com/book/1044857297/
 85. 《柯南之我不是蛇精病》 - https://www.qidian.com/book/1017470457/
 86. 《精灵：同时穿越，这个小智太全能》 - https://www.qidian.com/book/1045277344/
 87. 《东京非自然法医》 - https://www.qidian.com/book/1042478562/
 88. 《玩家们的NPC大爹》 - https://www.qidian.com/book/1038949630/
 89. 《继承人小姐对我不太友善》 - https://www.qidian.com/book/1042850263/
 90. 《别打扰邪术师搞科研》 - https://www.qidian.com/book/1045042324/
 91. 《千年魔女》 - https://www.qidian.com/book/1043840141/
 92. 《综网法师，魔法皇帝》 - https://www.qidian.com/book/1044639414/
 93. 《吸血鬼与奶茶与文娱入侵》 - https://www.qidian.com/book/1044827806/
 94. 《我被她们恋爱模拟了？》 - https://www.qidian.com/book/1040933247/
 95. 《史莱姆真仙》 - https://www.qidian.com/book/1038802681/
 96. 《海贼：灾祸之主》 - https://www.qidian.com/book/1044692692/
 97. 《不正经魔物娘改造日记》 - https://www.qidian.com/book/1042022473/
 98. 《战锤：我的生物爹帝皇和半神弟弟》 - https://www.qidian.com/book/1043584769/
 99. 《凌晨三点，车站前的地雷系》 - https://www.qidian.com/book/1044396831/
100. 《霍格沃茨的混子教授》 - https://www.qidian.com/book/1043763747/

