=== 起点中文网各分类月票榜前 100 名 汇总 ===
--- 爬取完成时间: 198532.281 ---
 67. 《航空军工1950》 - https://www.qidian.com/book/1044650913/
 68. 《帝国从第四天灾开始》 - https://www.qidian.com/book/1026417206/
 69. 《同时穿越：打造末日文明互助协会》 - https://www.qidian.com/book/1044122682/
 70. 《暗墟黎明》 - https://www.qidian.com/book/1045744391/
 71. 《全球灾变：我能提取万物特性》 - https://www.qidian.com/book/1046011291/
 72. 《末日：我能无限抽卡加成》 - https://www.qidian.com/book/1037599554/
 73. 《这个学霸过于自律》 - https://www.qidian.com/book/1044645035/
 74. 《全人类只有我做梦》 - https://www.qidian.com/book/1046074517/
 75. 《异常纪元》 - https://www.qidian.com/book/1046002421/
 76. 《母星瞒着我们偷偷化形了》 - https://www.qidian.com/book/1029127856/
 77. 《从红月开始》 - https://www.qidian.com/book/1024868626/
 78. 《吞噬进化：我重生成了北极狼》 - https://www.qidian.com/book/1035297068/
 79. 《工业克苏鲁不相信末日》 - https://www.qidian.com/book/1044769751/
 80. 《废土爆兵：从小镇开始建立希望城》 - https://www.qidian.com/book/1045262386/
 81. 《天官志》 - https://www.qidian.com/book/1035240682/
 82. 《全球进化：我移植了至高神心》 - https://www.qidian.com/book/1038331496/
 83. 《星河之上》 - https://www.qidian.com/book/1036322787/
 84. 《人类质量排行榜》 - https://www.qidian.com/book/1046049751/
 85. 《EVE星图破晓：从军校到星海》 - https://www.qidian.com/book/1044623268/
 86. 《这年头谁还不是个武者啊》 - https://www.qidian.com/book/1036156287/
 87. 《新京都调查官》 - https://www.qidian.com/book/1044773145/
 88. 《永夜求生：开局成为泰山神》 - https://www.qidian.com/book/1045614748/
 89. 《保卫南山公园》 - https://www.qidian.com/book/1034833260/
 90. 《科研系学霸》 - https://www.qidian.com/book/1045674747/
 91. 《银河债务计划》 - https://www.qidian.com/book/1044128897/
 92. 《神祗：开局鱼猫兽人》 - https://www.qidian.com/book/1028485081/
 93. 《星空职业者》 - https://www.qidian.com/book/1040331625/
 94. 《菌穹纪元》 - https://www.qidian.com/book/1044994568/
 95. 《移动城市：血肉进化》 - https://www.qidian.com/book/1046044474/
 96. 《绝赞航海怪谈入侵中》 - https://www.qidian.com/book/1042245316/
 97. 《进化的四十六亿重奏》 - https://www.qidian.com/book/2718601/
 98. 《万界守门人》 - https://www.qidian.com/book/1038485813/
 99. 《黑暗血时代》 - https://www.qidian.com/book/1659706/
100. 《直播建造避难所结果真遇上末日》 - https://www.qidian.com/book/1045844235/
101. 《赛博废土义体维修师》 -  https://www.qidian.com/book/1046533390/
==== 悬疑 ====
  1. 《活人深处》 - https://www.qidian.com/book/1041917715/
  2. 《怪谈游戏设计师》 - https://www.qidian.com/book/1036804203/
  3. 《神秘复苏》 - https://www.qidian.com/book/1012584111/
  4. 《玩家请上车》 - https://www.qidian.com/book/1024194308/
  5. 《不死的我速通灵异游戏》 - https://www.qidian.com/book/1041820067/
  6. 《天官赐邪》 - https://www.qidian.com/book/1037780233/
  7. 《伪像报告》 - https://www.qidian.com/book/1039450212/
  8. 《欢迎来到诡诞游戏》 - https://www.qidian.com/book/1040223815/
  9. 《我有一座冒险屋》 - https://www.qidian.com/book/1012284323/
 10. 《诡律禁区》 - https://www.qidian.com/book/1044706142/
 11. 《驱邪从食尸请神开始》 - https://www.qidian.com/book/1043944827/
 12. 《我的治愈系游戏》 - https://www.qidian.com/book/1025901449/
 13. 《诡异世界求生手册》 - https://www.qidian.com/book/1039679244/
 14. 《规则类怪谈：4016》 - https://www.qidian.com/book/1038224826/
 15. 《荒诞推演游戏》 - https://www.qidian.com/book/1022123396/
 16. 《诡怨回廊》 - https://www.qidian.com/book/1044648978/
 17. 《神秘复苏之诡相无间》 - https://www.qidian.com/book/1027426119/
 18. 《神秘复苏：假如》 - https://www.qidian.com/book/1045495146/
 19. 《魔临》 - https://www.qidian.com/book/1016560323/
 20. 《神秘复苏之开局驾驭贞子》 - https://www.qidian.com/book/1043471022/
 21. 《莫谈诡异》 - https://www.qidian.com/book/1044997140/
 22. 《无证嫌疑人》 - https://www.qidian.com/book/1044098158/
 23. 《镇妖博物馆》 - https://www.qidian.com/book/1026722127/
 24. 《我在九叔世界做大佬》 - https://www.qidian.com/book/1033015945/
 25. 《我的细胞监狱》 - https://www.qidian.com/book/1015397821/
 26. 《美利坚僵尸神探》 - https://www.qidian.com/book/1045837789/
 27. 《全球崩坏》 - https://www.qidian.com/book/1013823270/
 28. 《灵异渗透》 - https://www.qidian.com/book/1045544286/
 29. 《神秘复苏：鬼楼镇世》 - https://www.qidian.com/book/1044341105/
 30. 《神秘复苏之从异类开始》 - https://www.qidian.com/book/1042070229/
 31. 《神秘复苏，从逃离大昌市开始》 - https://www.qidian.com/book/1045628983/
 32. 《神秘复苏：从S级开始称量阳间》 - https://www.qidian.com/book/1040938111/
 33. 《我的道术秘籍是犯罪心理学》 - https://www.qidian.com/book/1045753864/
 34. 《鬼吹灯（盗墓者的经历）》 - https://www.qidian.com/book/53269/
 35. 《神秘复苏：鬼戏》 - https://www.qidian.com/book/1043815263/
 36. 《深夜书屋》 - https://www.qidian.com/book/1011335417/
 37. 《熟睡之后》 - https://www.qidian.com/book/1004986152/
 38. 《狼人杀：夜间偷窥，求求别再演了》 - https://www.qidian.com/book/1038453302/
 39. 《诡异监管者》 - https://www.qidian.com/book/1029327417/
 40. 《神秘复苏：我的沙漏通两界》 - https://www.qidian.com/book/1044986040/
 41. 《破案：我能听到罪犯心声》 - https://www.qidian.com/book/1041619425/
 42. 《北派盗墓笔记》 - https://www.qidian.com/book/1031100834/
 43. 《盗墓：我观山太保，只想成仙》 - https://www.qidian.com/book/1046067565/
 44. 《破案：开局融合警犬嗅觉基因》 - https://www.qidian.com/book/1037725639/
 45. 《这只妖怪不太冷》 - https://www.qidian.com/book/1017010849/
 46. 《神秘复苏：从十二符咒开始》 - https://www.qidian.com/book/1046044471/
 47. 《神秘复苏：我陆志文不是辅助！》 - https://www.qidian.com/book/1045648282/
 48. 《无限诡异游戏》 - https://www.qidian.com/book/1037413009/
 49. 《妖怪茶话会》 - https://www.qidian.com/book/1009581024/
 50. 《盗墓：我真不是粽子啊》 - https://www.qidian.com/book/1044089168/
 51. 《夜半三更，总有狐仙敲我房门》 - https://www.qidian.com/book/1044761573/
 52. 《收听率刚破纪录，你就开除我？》 - https://www.qidian.com/book/1031516521/
 53. 《地府走阴人》 - https://www.qidian.com/book/1045757204/
 54. 《我有一册妖魔录》 - https://www.qidian.com/book/1045292297/
 55. 《神秘复苏：我的属性面板变成了鬼》 - https://www.qidian.com/book/1044600083/
 56. 《我当土郎中的那些年》 - https://www.qidian.com/book/1045839070/
 57. 《神秘复苏：从溺死鬼开始》 - https://www.qidian.com/book/1044687197/
 58. 《盗墓笔记》 - https://www.qidian.com/book/68223/
 59. 《我的家人都是怪物》 - https://www.qidian.com/book/1046037837/
 60. 《神秘复苏之奶妈带队》 - https://www.qidian.com/book/1044666533/
 61. 《镜中诡世界，我是唯一的玩家啊》 - https://www.qidian.com/book/1045643243/
 62. 《家父九叔》 - https://www.qidian.com/book/1042586590/
 63. 《水不暖月》 - https://www.qidian.com/book/3066235/
 64. 《僵约：我在民国时期被炼尸》 - https://www.qidian.com/book/1044920402/
 65. 《我在美利坚狩猎神话》 - https://www.qidian.com/book/1045340077/
 66. 《终末的绅士》 - https://www.qidian.com/book/1034609549/
 67. 《鬼媒》 - https://www.qidian.com/book/1003713582/
 68. 《这个演员鬼计多端》 - https://www.qidian.com/book/1042888706/
 69. 《噩梦惊袭》 - https://www.qidian.com/book/1025543103/
 70. 《盗墓大威天龙见神不坏雪莉杨麻了》 - https://www.qidian.com/book/1045714014/
 71. 《阴寿书》 - https://www.qidian.com/book/1043061252/
 72. 《当副本降临时》 - https://www.qidian.com/book/1046096076/
 73. 《三流侦探的不入流探案集》 - https://www.qidian.com/book/1046048596/
 74. 《追源者不弃》 - https://www.qidian.com/book/1017373157/
 75. 《深渊专列》 - https://www.qidian.com/book/1033323037/
 76. 《永夜降临，只有我能看到》 - https://www.qidian.com/book/1046333876/
 77. 《悚棺》 - https://www.qidian.com/book/1046258148/
 78. 《神秘复苏：鬼桥天途》 - https://www.qidian.com/book/1044786120/
 79. 《雾都侦探》 - https://www.qidian.com/book/1028522974/
 80. 《驱魔师的朝圣之路》 - https://www.qidian.com/book/1046357100/
 81. 《吃掉那个神》 - https://www.qidian.com/book/1044901589/
 82. 《诡异入侵：我被厉鬼寄生了》 - https://www.qidian.com/book/1043185900/
 83. 《怪谈异闻》 - https://www.qidian.com/book/1013244553/
 84. 《民国诡事》 - https://www.qidian.com/book/1037233128/
 85. 《被污染了，但我也是诡异？》 - https://www.qidian.com/book/1045489325/
 86. 《盗墓阴商打造道祖韩老魔见神不坏》 - https://www.qidian.com/book/1046338281/
 87. 《寻找无间地狱》 - https://www.qidian.com/book/1036400049/
 88. 《全球诡异：我在噩梦调查鬼！》 - https://www.qidian.com/book/1046358509/
 89. 《逃生片场》 - https://www.qidian.com/book/1004986370/
 90. 《盗墓之我是胡八一的表弟》 - https://www.qidian.com/book/1030764470/
 91. 《毫无存在感的我混在惊悚游戏》 - https://www.qidian.com/book/1046382786/
 92. 《青叶事务所》 - https://www.qidian.com/book/1004049449/
 93. 《光怪陆离侦探社》 - https://www.qidian.com/book/1015106587/
 94. 《序列玩家》 - https://www.qidian.com/book/1016407584/
 95. 《人皮风筝》 - https://www.qidian.com/book/1045156202/
 96. 《助灵为乐系统》 - https://www.qidian.com/book/1010846649/
 97. 《妖魔哪里走》 - https://www.qidian.com/book/1019561325/
 98. 《香江1911：从驱邪开始做地师》 - https://www.qidian.com/book/1046451977/
 99. 《神秘复苏：我从民国来》 - https://www.qidian.com/book/1042720233/
100. 《迷雾之上》 - https://www.qidian.com/book/1013749433/

==== 轻小说 ====
  1. 《我的化身正在成为最终BOSS》 - https://www.qidian.com/book/1042464636/
  2. 《天命之上》 - https://www.qidian.com/book/1039831421/
  3. 《以一龙之力打倒整个世界！》 - https://www.qidian.com/book/1043128588/
  4. 《冬日重现》 - https://www.qidian.com/book/1044572097/
  5. 《融合是最高贵的召唤方式！》 - https://www.qidian.com/book/1041626860/
  6. 《火影：我在暗部苟成超影》 - https://www.qidian.com/book/1044647861/
  7. 《十四亿国民的王国继承人》 - https://www.qidian.com/book/1043271960/
  8. 《这是我们的战锤之旅》 - https://www.qidian.com/book/1043038786/
  9. 《魔王大人深不可测》 - https://www.qidian.com/book/1041162879/
 10. 《我不是哥布林杀手》 - https://www.qidian.com/book/1044612643/
 11. 《轮回乐园》 - https://www.qidian.com/book/1009817672/
 12. 《说好体验人生，仙子你怎么成真了》 - https://www.qidian.com/book/1044988737/
 13. 《呢喃诗章》 - https://www.qidian.com/book/1027630529/
 14. 《系统很抽象，还好我也是》 - https://www.qidian.com/book/1042169201/
 15. 《天灾信使》 - https://www.qidian.com/book/1043620792/
 16. 《在美漫当心灵导师的日子》 - https://www.qidian.com/book/1032768092/
 17. 《全职猎人：我死了也变强了》 - https://www.qidian.com/book/1042349025/
 18. 《火影：弄假成真，欺诈忍界》 - https://www.qidian.com/book/1044313873/
 19. 《我的职业面板怎么是二次元画风？》 - https://www.qidian.com/book/1044728324/
 20. 《知否：我，小阁老，摄政天下》 - https://www.qidian.com/book/1042833369/
 21. 《赛博朋克：从2071开始》 - https://www.qidian.com/book/1045881040/
 22. 《怪猎：荒野的指针》 - https://www.qidian.com/book/1043616068/
 23. 《从魔法少女开始独断万古》 - https://www.qidian.com/book/1045929618/
 24. 《霍格沃茨：伏地魔也别阻止我学习》 - https://www.qidian.com/book/1039785722/
 25. 《海贼：从捡到红发断臂开始》 - https://www.qidian.com/book/1043498990/
 26. 《维度乐园，我是召唤系使徒》 - https://www.qidian.com/book/1042947299/
 27. 《霍格沃茨的学习面板》 - https://www.qidian.com/book/1045960504/
 28. 《这个反派过于有人气》 - https://www.qidian.com/book/1044705821/
 29. 《妖尾：我才不要当会长》 - https://www.qidian.com/book/1041092821/
 30. 《你不准玩宝可梦！》 - https://www.qidian.com/book/1044396825/
 31. 《没钱上大学的我只能去屠龙了》 - https://www.qidian.com/book/1021624434/
 32. 《恋爱净化协议》 - https://www.qidian.com/book/1040639260/
 33. 《人在柯南，系统钦点蝙蝠侠》 - https://www.qidian.com/book/1045813780/
 34. 《在火影教书，系统说我是纲手学生》 - https://www.qidian.com/book/1044990363/
 35. 《那就让她们献上忠诚吧！》 - https://www.qidian.com/book/1038934488/
 36. 《柯南里的捡尸人》 - https://www.qidian.com/book/1025089307/
 37. 《我合法修仙，凭什么叫我魔头？》 - https://www.qidian.com/book/1043928503/
 38. 《路明非，不卷你屠什么龙！》 - https://www.qidian.com/book/1044136742/
 39. 《魔法帝国两万年》 - https://www.qidian.com/book/1044512557/
 40. 《我必须立刻撞大运》 - https://www.qidian.com/book/1043136629/
 41. 《我的女友来自未来！》 - https://www.qidian.com/book/1025656512/
 42. 《东京少女们大有问题》 - https://www.qidian.com/book/1043866121/
 43. 《异界骨龙操作指南》 - https://www.qidian.com/book/1041067992/
 44. 《地狱游戏：从大都会开始》 - https://www.qidian.com/book/1039149223/
 45. 《下班，然后变成魔法少女》 - https://www.qidian.com/book/1036077914/
 46. 《人在战锤，求你别赞美哆啦万机神》 - https://www.qidian.com/book/1041706303/
 47. 《千年魔女》 - https://www.qidian.com/book/1043840141/
 48. 《人在魔卡，策反知世》 - https://www.qidian.com/book/1045506596/
 49. 《少女，你来组成头部》 - https://www.qidian.com/book/1046006578/
 50. 《库洛牌的魔法使》 - https://www.qidian.com/book/1009346679/
 51. 《我独享卡池》 - https://www.qidian.com/book/1044327967/
 52. 《精灵世界的工匠大师》 - https://www.qidian.com/book/1042708145/
 53. 《美漫农场主：开局收养恶人救世主》 - https://www.qidian.com/book/1045502430/
 54. 《宅魔女》 - https://www.qidian.com/book/1031427334/
 55. 《自建帐以来：罗马汗国记》 - https://www.qidian.com/book/1035881405/
 56. 《恋爱疗愈手册》 - https://www.qidian.com/book/1045880928/
 57. 《斗罗：三位一体，我贯穿了时间线》 - https://www.qidian.com/book/1045191413/
 58. 《落地须弥：我的数值没有问题！》 - https://www.qidian.com/book/1040452305/
 59. 《知否：我是徐家子》 - https://www.qidian.com/book/1038402472/
 60. 《在璃月，做一个合法商人！》 - https://www.qidian.com/book/1043426683/
 61. 《霍格沃茨：从水浒归来的哈利》 - https://www.qidian.com/book/1045355097/
 62. 《柯南：我在东京当财阀》 - https://www.qidian.com/book/1045423245/
 63. 《漫威：开局觉醒小宇宙》 - https://www.qidian.com/book/1045267415/
 64. 《在此刻，击碎次元壁》 - https://www.qidian.com/book/1045436742/
 65. 《谁让他玩游戏王的！》 - https://www.qidian.com/book/1039380265/
 66. 《唯我独法：奇幻系日常》 - https://www.qidian.com/book/1045532933/
 67. 《我的精灵训练家模拟器》 - https://www.qidian.com/book/1034380780/
 68. 《心之怪盗！但柯南》 - https://www.qidian.com/book/1036379832/
 69. 《我的替身是史蒂夫》 - https://www.qidian.com/book/1034447414/
 70. 《人生副本游戏》 - https://www.qidian.com/book/1032577382/
 71. 《我本无意成仙》 - https://www.qidian.com/book/1036170277/
 72. 《木叶手记》 - https://www.qidian.com/book/1045584313/
 73. 《精灵：这个训练家太野了》 - https://www.qidian.com/book/1043801412/
 74. 《起源乐园！》 - https://www.qidian.com/book/1041733865/
 75. 《狐狸绝无坏心思》 - https://www.qidian.com/book/1041993829/
 76. 《我在东京成为常世之主》 - https://www.qidian.com/book/1042705908/
 77. 《我在诸神游戏里杀疯了》 - https://www.qidian.com/book/1045779850/
 78. 《超武斗东京》 - https://www.qidian.com/book/1043256686/
 79. 《综网法师，魔法皇帝》 - https://www.qidian.com/book/1044639414/
 80. 《超神：什么叫银河之力啊！》 - https://www.qidian.com/book/1045555725/
 81. 《你不许当宝可梦训练家！》 - https://www.qidian.com/book/1043423102/
 82. 《奥特曼：从拯救迪迦开始无敌》 - https://www.qidian.com/book/1044857297/
 83. 《我的天赋面板能加点》 - https://www.qidian.com/book/1044763812/
 84. 《T0游戏公会拯救世界》 - https://www.qidian.com/book/1039898419/
 85. 《不许没收我的人籍》 - https://www.qidian.com/book/1037068020/
 86. 《第四天灾从不相信钢铁洪流！》 - https://www.qidian.com/book/1044312679/
 87. 《海贼：灾祸之主》 - https://www.qidian.com/book/1044692692/
 88. 《东京，我的青梅是怪谈》 - https://www.qidian.com/book/1045529291/
 89. 《非正常穿越》 - https://www.qidian.com/book/1042244797/
 90. 《超人的儿子想当超人有什么错？》 - https://www.qidian.com/book/1044194249/
 91. 《不正经魔物娘改造日记》 - https://www.qidian.com/book/1042022473/
 92. 《贷款，然后变成魔法少女》 - https://www.qidian.com/book/1046088843/
 93. 《战锤：孝出强大》 - https://www.qidian.com/book/1044554717/
 94. 《柯南之我不是蛇精病》 - https://www.qidian.com/book/1017470457/
 95. 《继承人小姐对我不太友善》 - https://www.qidian.com/book/1042850263/
 96. 《东京非自然法医》 - https://www.qidian.com/book/1042478562/
 97. 《这NPC不削能玩？》 - https://www.qidian.com/book/1045657181/
 98. 《我被她们恋爱模拟了？》 - https://www.qidian.com/book/1040933247/
 99. 《从海贼开始横推万界》 - https://www.qidian.com/book/1033064951/
100. 《星穹列车的诸天旅行》 - https://www.qidian.com/book/1045148195/

